"ID","Year","soyarea"
"CR261209","X2005",2737.60131835938
"CR261209","X2010",2815.59985351562
"CR261209","X2012",4536.84521484375
"CR261210","X2005",1870.82641601562
"CR261210","X2010",1584.38305664062
"CR261210","X2012",2391.86572265625
"CR261211","X2005",3371.52294921875
"CR261211","X2010",2788.236328125
"CR261211","X2012",3479.59521484375
"CR261212","X2005",4003.58251953125
"CR261212","X2010",4140.66455078125
"CR261212","X2012",5002.541015625
"CR261213","X2005",4618.66259765625
"CR261213","X2010",5471.86865234375
"CR261213","X2012",6244.140625
"CR261214","X2005",26217.884765625
"CR261214","X2010",23066.462890625
"CR261214","X2012",26627.0390625
"CR261215","X2005",51170.140625
"CR261215","X2010",43090.44921875
"CR261215","X2012",48608.36328125
"CR261216","X2005",67586.0859375
"CR261216","X2010",50404.64453125
"CR261216","X2012",53879.984375
"CR261217","X2005",63759.6171875
"CR261217","X2010",46014.69140625
"CR261217","X2012",48513.4140625
"CR261218","X2005",24977.53515625
"CR261218","X2010",19174.91015625
"CR261218","X2012",19847.666015625
"CR261219","X2005",15097.390625
"CR261219","X2010",10385.787109375
"CR261219","X2012",10510.1396484375
"CR261220","X2005",11242.53125
"CR261220","X2010",3940.349609375
"CR261220","X2012",3800.78442382812
"CR261221","X2005",4684.83056640625
"CR261221","X2010",1749.16381835938
"CR261221","X2012",2843.5185546875
"CR261222","X2005",2699.90576171875
"CR261222","X2010",1370.74768066406
"CR261222","X2012",1208.67724609375
"CR261223","X2005",5668.798828125
"CR261223","X2010",2871.21875
"CR261223","X2012",2719.00024414062
"CR261224","X2005",1615.95080566406
"CR261224","X2010",389.617309570312
"CR261224","X2012",485.328430175781
"CR261225","X2005",3295.2998046875
"CR261225","X2010",1197.47973632812
"CR261225","X2012",979.296081542969
"CR261226","X2005",18177.884765625
"CR261226","X2010",16660.751953125
"CR261226","X2012",22060.53515625
"CR261227","X2005",24026.412109375
"CR261227","X2010",28085.2578125
"CR261227","X2012",30385.978515625
"CR261228","X2005",20827.30078125
"CR261228","X2010",37669.73828125
"CR261228","X2012",37802.484375
"CR261229","X2005",27442.712890625
"CR261229","X2010",36011.43359375
"CR261229","X2012",37428.7734375
"CR261230","X2005",62840.73828125
"CR261230","X2010",69509.5546875
"CR261230","X2012",70666.84375
"CR261231","X2005",29177.34375
"CR261231","X2010",35315.40625
"CR261231","X2012",37048.2734375
"CR261232","X2005",24127.939453125
"CR261232","X2010",33583.20703125
"CR261232","X2012",37450.1484375
"CR261233","X2005",16713.37109375
"CR261233","X2010",20161.443359375
"CR261233","X2012",20366.046875
"CR261234","X2005",5360.06982421875
"CR261234","X2010",6276.48193359375
"CR261234","X2012",5950.40478515625
"CR261235","X2005",471.669372558594
"CR261235","X2010",1310.5908203125
"CR261235","X2012",881.059814453125
"CR261236","X2005",1147.04235839844
"CR261236","X2010",2352.14526367188
"CR261236","X2012",3135.60522460938
"CR261237","X2005",1811.01135253906
"CR261237","X2010",2864.65454101562
"CR261237","X2012",4422.984375
"CR261238","X2005",6006.98046875
"CR261238","X2010",6814.57421875
"CR261238","X2012",6997.81005859375
"CR261239","X2005",541.129760742188
"CR261239","X2010",580.291259765625
"CR261239","X2012",651.371643066406
"CR261240","X2005",5.41112899780273
"CR261240","X2010",5.49943447113037
"CR261240","X2012",18.1037998199463
"CR262181","X2005",0
"CR262181","X2010",0
"CR262181","X2012",0
"CR262182","X2005",0
"CR262182","X2010",0
"CR262182","X2012",0
"CR262183","X2005",0
"CR262183","X2010",0
"CR262183","X2012",0
"CR262184","X2005",0
"CR262184","X2010",0
"CR262184","X2012",0
"CR262185","X2005",0
"CR262185","X2010",0.637397468090057
"CR262185","X2012",3.86966705322266
"CR262186","X2005",0
"CR262186","X2010",6.36681365966797
"CR262186","X2012",37.852424621582
"CR262187","X2005",0
"CR262187","X2010",4.40602922439575
"CR262187","X2012",25.3228244781494
"CR262188","X2005",571.160766601562
"CR262188","X2010",1564.40344238281
"CR262188","X2012",2339.16528320312
"CR262189","X2005",995.68408203125
"CR262189","X2010",2764.61987304688
"CR262189","X2012",4449.3056640625
"CR262190","X2005",16.1443099975586
"CR262190","X2010",41.4186019897461
"CR262190","X2012",63.0952453613281
"CR262191","X2005",2.77495360374451
"CR262191","X2010",8.16623783111572
"CR262191","X2012",12.8022956848145
"CR262192","X2005",0
"CR262192","X2010",0
"CR262192","X2012",0
"CR262193","X2005",35.6659393310547
"CR262193","X2010",41.0404434204102
"CR262193","X2012",38.5140151977539
"CR262194","X2005",167.833145141602
"CR262194","X2010",191.195709228516
"CR262194","X2012",152.410369873047
"CR262195","X2005",1017.77801513672
"CR262195","X2010",996.55517578125
"CR262195","X2012",933.510620117188
"CR262196","X2005",1926.73547363281
"CR262196","X2010",1743.56677246094
"CR262196","X2012",1777.61694335938
"CR262197","X2005",2663.09765625
"CR262197","X2010",2050.41015625
"CR262197","X2012",2421.72094726562
"CR262198","X2005",4363.70458984375
"CR262198","X2010",3288.97436523438
"CR262198","X2012",3608.48583984375
"CR262199","X2005",4284.46875
"CR262199","X2010",3223.60180664062
"CR262199","X2012",3536.28930664062
"CR262200","X2005",4095.37377929688
"CR262200","X2010",3110.11840820312
"CR262200","X2012",3406.62524414062
"CR262201","X2005",1882.80773925781
"CR262201","X2010",1621.50183105469
"CR262201","X2012",2098.10034179688
"CR262202","X2005",2493.59643554688
"CR262202","X2010",2190.23803710938
"CR262202","X2012",2943.93188476562
"CR262203","X2005",3059.67065429688
"CR262203","X2010",3193.29565429688
"CR262203","X2012",4361.78466796875
"CR262204","X2005",3572
"CR262204","X2010",3781.71118164062
"CR262204","X2012",5163.7763671875
"CR262205","X2005",4618.8603515625
"CR262205","X2010",5424.78759765625
"CR262205","X2012",7491.0888671875
"CR262206","X2005",4288.00927734375
"CR262206","X2010",4629.94921875
"CR262206","X2012",6406.6552734375
"CR262207","X2005",4303.25634765625
"CR262207","X2010",4372.2490234375
"CR262207","X2012",6458.81689453125
"CR262208","X2005",4855.1474609375
"CR262208","X2010",5017.19873046875
"CR262208","X2012",7501.82177734375
"CR262209","X2005",4728.64892578125
"CR262209","X2010",4815.548828125
"CR262209","X2012",7144.3955078125
"CR262210","X2005",3589.68603515625
"CR262210","X2010",3259.06201171875
"CR262210","X2012",4429.92529296875
"CR262211","X2005",5147.81787109375
"CR262211","X2010",5295.6875
"CR262211","X2012",6253.24755859375
"CR262212","X2005",9839.5361328125
"CR262212","X2010",12901.6259765625
"CR262212","X2012",14289.5439453125
"CR262213","X2005",7048.5498046875
"CR262213","X2010",8677.6220703125
"CR262213","X2012",9717.4189453125
"CR262214","X2005",4685.40576171875
"CR262214","X2010",4675.33740234375
"CR262214","X2012",5595.0498046875
"CR262215","X2005",51870.94140625
"CR262215","X2010",38127.69921875
"CR262215","X2012",40533.8203125
"CR262216","X2005",60732.6328125
"CR262216","X2010",43812.31640625
"CR262216","X2012",46180.98046875
"CR262217","X2005",57216.73046875
"CR262217","X2010",41653.87890625
"CR262217","X2012",43729.9296875
"CR262218","X2005",31957.705078125
"CR262218","X2010",27363.455078125
"CR262218","X2012",26176.44921875
"CR262219","X2005",26934.26171875
"CR262219","X2010",22895.173828125
"CR262219","X2012",21558.1953125
"CR262220","X2005",14682.2783203125
"CR262220","X2010",6932.2607421875
"CR262220","X2012",6448.2314453125
"CR262221","X2005",6228.48291015625
"CR262221","X2010",3057.6708984375
"CR262221","X2012",2578.5185546875
"CR262222","X2005",3975.91333007812
"CR262222","X2010",2482.12426757812
"CR262222","X2012",2025.76867675781
"CR262223","X2005",3313.30834960938
"CR262223","X2010",1217.48803710938
"CR262223","X2012",891.110229492188
"CR262224","X2005",1777.6474609375
"CR262224","X2010",819.399230957031
"CR262224","X2012",518.485656738281
"CR262225","X2005",1387.39489746094
"CR262225","X2010",777.150024414062
"CR262225","X2012",215.268493652344
"CR262226","X2005",8140.384765625
"CR262226","X2010",7072.2265625
"CR262226","X2012",8371.4677734375
"CR262227","X2005",14967.828125
"CR262227","X2010",13821.857421875
"CR262227","X2012",17723.419921875
"CR262228","X2005",32555.896484375
"CR262228","X2010",37419.7890625
"CR262228","X2012",52342.20703125
"CR262229","X2005",15449.19921875
"CR262229","X2010",21387.359375
"CR262229","X2012",27998.751953125
"CR262230","X2005",489.385559082031
"CR262230","X2010",1221.20263671875
"CR262230","X2012",1580.63610839844
"CR262231","X2005",2490.5009765625
"CR262231","X2010",4201.06494140625
"CR262231","X2012",5142.5302734375
"CR262232","X2005",5064.09375
"CR262232","X2010",8788.3076171875
"CR262232","X2012",11410.9443359375
"CR262233","X2005",4039.533203125
"CR262233","X2010",4922.708984375
"CR262233","X2012",6762.9375
"CR262234","X2005",121.778511047363
"CR262234","X2010",119.914962768555
"CR262234","X2012",26.0972003936768
"CR262235","X2005",153.826049804688
"CR262235","X2010",662.717407226562
"CR262235","X2012",378.950317382812
"CR262236","X2005",207.165161132812
"CR262236","X2010",547.91455078125
"CR262236","X2012",565.648254394531
"CR262237","X2005",44.2920761108398
"CR262237","X2010",68.8537139892578
"CR262237","X2012",109.102531433105
"CR262238","X2005",0
"CR262238","X2010",0
"CR262238","X2012",0
"CR263181","X2005",0
"CR263181","X2010",0
"CR263181","X2012",0
"CR263182","X2005",0
"CR263182","X2010",0
"CR263182","X2012",0
"CR263183","X2005",0
"CR263183","X2010",0
"CR263183","X2012",0
"CR263184","X2005",0
"CR263184","X2010",1.35751807689667
"CR263184","X2012",7.85762691497803
"CR263185","X2005",0
"CR263185","X2010",10.7924365997314
"CR263185","X2012",62.5320930480957
"CR263186","X2005",0
"CR263186","X2010",20.7978439331055
"CR263186","X2012",121.597213745117
"CR263187","X2005",50.2622871398926
"CR263187","X2010",104.58317565918
"CR263187","X2012",213.179565429688
"CR263188","X2005",335.608551025391
"CR263188","X2010",988.990295410156
"CR263188","X2012",1515.94226074219
"CR263189","X2005",1176.88659667969
"CR263189","X2010",3287.78100585938
"CR263189","X2012",5028.24267578125
"CR263190","X2005",1716.06799316406
"CR263190","X2010",4908.53466796875
"CR263190","X2012",7551.16162109375
"CR263191","X2005",1070.146484375
"CR263191","X2010",2855.71362304688
"CR263191","X2012",4339.25634765625
"CR263192","X2005",3.47592973709106
"CR263192","X2010",3.96070337295532
"CR263192","X2012",3.73429751396179
"CR263193","X2005",146.538543701172
"CR263193","X2010",166.390594482422
"CR263193","X2012",137.62028503418
"CR263194","X2005",854.217468261719
"CR263194","X2010",991.125732421875
"CR263194","X2012",678.891723632812
"CR263195","X2005",1238.66467285156
"CR263195","X2010",1405.4462890625
"CR263195","X2012",942.6298828125
"CR263196","X2005",1783.54772949219
"CR263196","X2010",1833.42919921875
"CR263196","X2012",1409.53662109375
"CR263197","X2005",4247.51806640625
"CR263197","X2010",3427.31323242188
"CR263197","X2012",3523.67895507812
"CR263198","X2005",4211.6865234375
"CR263198","X2010",3222.279296875
"CR263198","X2012",3530.20654296875
"CR263199","X2005",3246.1748046875
"CR263199","X2010",2519.92260742188
"CR263199","X2012",2771.81396484375
"CR263200","X2005",2935.43041992188
"CR263200","X2010",2284.97338867188
"CR263200","X2012",2519.13403320312
"CR263201","X2005",6003.02001953125
"CR263201","X2010",6438.18212890625
"CR263201","X2012",7626.47119140625
"CR263202","X2005",5519.96044921875
"CR263202","X2010",6338.14794921875
"CR263202","X2012",7812.25341796875
"CR263203","X2005",5008.6279296875
"CR263203","X2010",5909.2255859375
"CR263203","X2012",8062.14794921875
"CR263204","X2005",4030.92846679688
"CR263204","X2010",4691.60498046875
"CR263204","X2012",6404.94140625
"CR263205","X2005",4120.18603515625
"CR263205","X2010",4898.95751953125
"CR263205","X2012",6774.72119140625
"CR263206","X2005",3126.64453125
"CR263206","X2010",3637.97583007812
"CR263206","X2012",5072.93896484375
"CR263207","X2005",3995.38500976562
"CR263207","X2010",4170.0361328125
"CR263207","X2012",6211.060546875
"CR263208","X2005",4207.5048828125
"CR263208","X2010",4357.82666015625
"CR263208","X2012",6536.44677734375
"CR263209","X2005",3453.30102539062
"CR263209","X2010",3571.44140625
"CR263209","X2012",5363.6064453125
"CR263210","X2005",4079.68920898438
"CR263210","X2010",4388.30517578125
"CR263210","X2012",5796.40771484375
"CR263211","X2005",22325.083984375
"CR263211","X2010",30729.857421875
"CR263211","X2012",34144.09765625
"CR263212","X2005",23803.63671875
"CR263212","X2010",32699.525390625
"CR263212","X2012",36186.7421875
"CR263213","X2005",29010.146484375
"CR263213","X2010",34242.90625
"CR263213","X2012",37492.1875
"CR263214","X2005",33935.41015625
"CR263214","X2010",34106.30078125
"CR263214","X2012",37037.59375
"CR263215","X2005",46816.18359375
"CR263215","X2010",40308.05078125
"CR263215","X2012",43091.81640625
"CR263216","X2005",54751.95703125
"CR263216","X2010",39350.0078125
"CR263216","X2012",41410.4765625
"CR263217","X2005",43013.03125
"CR263217","X2010",35783.01171875
"CR263217","X2012",38280.89453125
"CR263218","X2005",31565.0625
"CR263218","X2010",28234.365234375
"CR263218","X2012",26303.234375
"CR263219","X2005",33303.77734375
"CR263219","X2010",29694.109375
"CR263219","X2012",27660.79296875
"CR263220","X2005",41310.234375
"CR263220","X2010",28313.765625
"CR263220","X2012",27792.798828125
"CR263221","X2005",26890.634765625
"CR263221","X2010",7931.6376953125
"CR263221","X2012",7107.546875
"CR263222","X2005",20615.482421875
"CR263222","X2010",5318.63134765625
"CR263222","X2012",4438.041015625
"CR263223","X2005",5133.91845703125
"CR263223","X2010",2713.69018554688
"CR263223","X2012",2398.32177734375
"CR263224","X2005",2906.91528320312
"CR263224","X2010",1413.81408691406
"CR263224","X2012",1715.8525390625
"CR263225","X2005",1650.0126953125
"CR263225","X2010",867.652160644531
"CR263225","X2012",756.454284667969
"CR263226","X2005",2902.18139648438
"CR263226","X2010",2148.943359375
"CR263226","X2012",2083.4853515625
"CR263227","X2005",10807.611328125
"CR263227","X2010",8970.9130859375
"CR263227","X2012",8830.880859375
"CR263228","X2005",20943.501953125
"CR263228","X2010",24287.875
"CR263228","X2012",33842.32421875
"CR263229","X2005",4287.0224609375
"CR263229","X2010",5765.30029296875
"CR263229","X2012",8641.62109375
"CR263230","X2005",182.917449951172
"CR263230","X2010",639.621276855469
"CR263230","X2012",942.605102539062
"CR263231","X2005",535.742248535156
"CR263231","X2010",919.061218261719
"CR263231","X2012",1141.54553222656
"CR263232","X2005",70.2665557861328
"CR263232","X2010",190.808151245117
"CR263232","X2012",257.488922119141
"CR263233","X2005",16.9234752655029
"CR263233","X2010",18.4176921844482
"CR263233","X2012",24.4110927581787
"CR263234","X2005",34.386100769043
"CR263234","X2010",34.1860771179199
"CR263234","X2012",5.12576103210449
"CR263235","X2005",5.90095853805542
"CR263235","X2010",5.80452489852905
"CR263235","X2012",0.866362154483795
"CR263236","X2005",0
"CR263236","X2010",0
"CR263236","X2012",0
"CR263237","X2005",0
"CR263237","X2010",0
"CR263237","X2012",0
"CR263238","X2005",0
"CR263238","X2010",0
"CR263238","X2012",0
"CR264181","X2005",0
"CR264181","X2010",0
"CR264181","X2012",0
"CR264182","X2005",0
"CR264182","X2010",0
"CR264182","X2012",0
"CR264183","X2005",0
"CR264183","X2010",0.0392905957996845
"CR264183","X2012",0.221606001257896
"CR264184","X2005",0
"CR264184","X2010",9.5308141708374
"CR264184","X2012",55.0433654785156
"CR264185","X2005",5.32067537307739
"CR264185","X2010",22.5864753723145
"CR264185","X2012",132.406661987305
"CR264186","X2005",11.9524641036987
"CR264186","X2010",23.1079559326172
"CR264186","X2012",135.121337890625
"CR264187","X2005",194.445541381836
"CR264187","X2010",468.913482666016
"CR264187","X2012",720.804443359375
"CR264188","X2005",375.441711425781
"CR264188","X2010",1041.08020019531
"CR264188","X2012",1599.62280273438
"CR264189","X2005",1231.70764160156
"CR264189","X2010",3606.79760742188
"CR264189","X2012",5650.10986328125
"CR264190","X2005",1944.63049316406
"CR264190","X2010",5461.52978515625
"CR264190","X2012",8358.7470703125
"CR264191","X2005",732.917846679688
"CR264191","X2010",1183.01586914062
"CR264191","X2012",1521.46203613281
"CR264192","X2005",478.809265136719
"CR264192","X2010",530.703002929688
"CR264192","X2012",544.605285644531
"CR264193","X2005",1069.021484375
"CR264193","X2010",1181.18078613281
"CR264193","X2012",1148.41088867188
"CR264194","X2005",1409.58374023438
"CR264194","X2010",1642.78271484375
"CR264194","X2012",1142.99108886719
"CR264195","X2005",1423.25793457031
"CR264195","X2010",1621.08422851562
"CR264195","X2012",1087.67468261719
"CR264196","X2005",1000.36145019531
"CR264196","X2010",1083.24633789062
"CR264196","X2012",727.567138671875
"CR264197","X2005",5248.96630859375
"CR264197","X2010",5034.501953125
"CR264197","X2012",5409.6796875
"CR264198","X2005",5959.3388671875
"CR264198","X2010",6021.53759765625
"CR264198","X2012",6780.876953125
"CR264199","X2005",5593.6416015625
"CR264199","X2010",6129.00732421875
"CR264199","X2012",6913.3916015625
"CR264200","X2005",5005.486328125
"CR264200","X2010",5756.201171875
"CR264200","X2012",6515.99951171875
"CR264201","X2005",8644.16015625
"CR264201","X2010",10577.890625
"CR264201","X2012",12031.982421875
"CR264202","X2005",13179.453125
"CR264202","X2010",16120.6328125
"CR264202","X2012",18459.296875
"CR264203","X2005",9092.2763671875
"CR264203","X2010",10954.9521484375
"CR264203","X2012",12618.2666015625
"CR264204","X2005",3324.4599609375
"CR264204","X2010",3688.921875
"CR264204","X2012",4608.2841796875
"CR264205","X2005",2275.79296875
"CR264205","X2010",2626.51953125
"CR264205","X2012",3462.47802734375
"CR264206","X2005",2839.66625976562
"CR264206","X2010",3199.552734375
