"","ID","Scenario","npvfb","agb_hist","lp_hist","land_prices","carbon_prices","crv","crv_cp"
"42","CR242209","IDC3ZD",221.109639639826,246.855931173682,622.421800590005,622.421800590005,246.855931173682,221.109639639826,467.965570813508
"43","CR243206","IDC3",147.01541706287,533.655885085821,622.421800590005,622.421800590005,533.655885085821,147.01541706287,680.671302148691
"44","CR243206","IDC3NoFC",144.152896740438,533.655885085821,622.421800590005,622.421800590005,533.655885085821,144.152896740438,677.808781826259
"45","CR243206","IDC3ZD",144.26736455468,533.655885085821,622.421800590005,622.421800590005,533.655885085821,144.26736455468,677.923249640501
"46","CR243207","IDC3",812.69655767264,300.142632846226,622.421800590005,622.421800590005,300.142632846226,812.69655767264,1112.83919051887
"47","CR243207","IDC3NoFC",812.853035110501,300.142632846226,622.421800590005,622.421800590005,300.142632846226,812.853035110501,1112.99566795673
"48","CR243207","IDC3ZD",812.27022665221,300.142632846226,622.421800590005,622.421800590005,300.142632846226,812.27022665221,1112.41285949844
"49","CR243208","IDC3",902.496013662756,160.518758991549,622.421800590005,622.421800590005,160.518758991549,902.496013662756,1063.01477265431
"50","CR243208","IDC3NoFC",902.496013662756,160.518758991549,622.421800590005,622.421800590005,160.518758991549,902.496013662756,1063.01477265431
"51","CR243208","IDC3ZD",902.501813008141,160.518758991549,622.421800590005,622.421800590005,160.518758991549,902.501813008141,1063.02057199969
"52","CR243210","IDC3",58.7561754043599,249.942354909296,250.88297181284,250.88297181284,249.942354909296,58.7561754043599,308.698530313656
"53","CR243210","IDC3NoFC",58.7545077448971,249.942354909296,250.88297181284,250.88297181284,249.942354909296,58.7545077448971,308.696862654193
"54","CR243210","IDC3ZD",58.7585202619459,249.942354909296,250.88297181284,250.88297181284,249.942354909296,58.7585202619459,308.700875171242
"55","CR244203","IDC3",208.955696909264,929.727602388504,622.421800590005,622.421800590005,929.727602388504,208.955696909264,1138.68329929777
"56","CR244203","IDC3NoFC",208.751759078556,929.727602388504,622.421800590005,622.421800590005,929.727602388504,208.751759078556,1138.47936146706
"57","CR244203","IDC3ZD",209.077363572746,929.727602388504,622.421800590005,622.421800590005,929.727602388504,209.077363572746,1138.80496596125
"58","CR244204","IDC3",582.21566753866,581.024221344347,622.421800590005,622.421800590005,581.024221344347,582.21566753866,1163.23988888301
"59","CR244204","IDC3NoFC",582.185320395497,581.024221344347,622.421800590005,622.421800590005,581.024221344347,582.185320395497,1163.20954173984
"60","CR244204","IDC3ZD",582.402204934141,581.024221344347,622.421800590005,622.421800590005,581.024221344347,582.402204934141,1163.42642627849
"61","CR244205","IDC3",144.619071456025,762.458437755352,622.421800590005,622.421800590005,762.458437755352,144.619071456025,907.077509211377
"62","CR244205","IDC3NoFC",144.619071456025,762.458437755352,622.421800590005,622.421800590005,762.458437755352,144.619071456025,907.077509211377
"63","CR244205","IDC3ZD",144.619071456025,762.458437755352,622.421800590005,622.421800590005,762.458437755352,144.619071456025,907.077509211377
"64","CR244206","IDC3",353.246103945575,482.425583809304,622.421800590005,622.421800590005,482.425583809304,353.246103945575,835.671687754879
"65","CR244206","IDC3NoFC",353.250071789369,482.425583809304,622.421800590005,622.421800590005,482.425583809304,353.250071789369,835.675655598673
"66","CR244206","IDC3ZD",353.293142498478,482.425583809304,622.421800590005,622.421800590005,482.425583809304,353.293142498478,835.718726307782
"67","CR244207","IDC3",393.23724141482,390.90779470535,622.421800590005,622.421800590005,390.90779470535,393.23724141482,784.14503612017
"68","CR244207","IDC3NoFC",393.23724141482,390.90779470535,622.421800590005,622.421800590005,390.90779470535,393.23724141482,784.14503612017
"69","CR244207","IDC3ZD",402.771811462959,390.90779470535,622.421800590005,622.421800590005,390.90779470535,402.771811462959,793.679606168309
"70","CR244209","IDC3",257.757503782705,34.8782264154844,622.421800590005,622.421800590005,34.8782264154844,257.757503782705,292.635730198189
"71","CR244209","IDC3NoFC",257.757503782705,34.8782264154844,622.421800590005,622.421800590005,34.8782264154844,257.757503782705,292.635730198189
"72","CR244209","IDC3ZD",257.757503782705,34.8782264154844,622.421800590005,622.421800590005,34.8782264154844,257.757503782705,292.635730198189
"73","CR244210","IDC3",92.8865527071568,345.385312896372,622.421800590005,622.421800590005,345.385312896372,92.8865527071568,438.271865603529
"74","CR244210","IDC3NoFC",92.8865527071568,345.385312896372,622.421800590005,622.421800590005,345.385312896372,92.8865527071568,438.271865603529
"75","CR244210","IDC3ZD",92.8865527071568,345.385312896372,622.421800590005,622.421800590005,345.385312896372,92.8865527071568,438.271865603529
"76","CR245204","IDC3",56.7842122131337,827.368607159861,212.887978393785,212.887978393785,827.368607159861,56.7842122131337,884.152819372995
"77","CR245204","IDC3NoFC",56.7029301012712,827.368607159861,212.887978393785,212.887978393785,827.368607159861,56.7029301012712,884.071537261132
"78","CR245204","IDC3ZD",56.868780462544,827.368607159861,212.887978393785,212.887978393785,827.368607159861,56.868780462544,884.237387622405
"79","CR245205","IDC3",309.059773564378,758.277361283907,622.421800590005,622.421800590005,758.277361283907,309.059773564378,1067.33713484829
"80","CR245205","IDC3NoFC",370.188822228325,758.277361283907,622.421800590005,622.421800590005,758.277361283907,370.188822228325,1128.46618351223
"81","CR245205","IDC3ZD",309.060105266609,758.277361283907,622.421800590005,622.421800590005,758.277361283907,309.060105266609,1067.33746655052
"82","CR245206","IDC3",199.655220214451,791.484566290615,622.421800590005,622.421800590005,791.484566290615,199.655220214451,991.139786505066
"83","CR245206","IDC3NoFC",199.655220214451,791.484566290615,622.421800590005,622.421800590005,791.484566290615,199.655220214451,991.139786505066
"84","CR245206","IDC3ZD",199.655220214451,791.484566290615,622.421800590005,622.421800590005,791.484566290615,199.655220214451,991.139786505066
"85","CR245207","IDC3",889.421457151942,324.88943890641,622.421800590005,622.421800590005,324.88943890641,889.421457151942,1214.31089605835
"86","CR245207","IDC3NoFC",889.421457151942,324.88943890641,622.421800590005,622.421800590005,324.88943890641,889.421457151942,1214.31089605835
"87","CR245207","IDC3ZD",895.26957329301,324.88943890641,622.421800590005,622.421800590005,324.88943890641,895.26957329301,1220.15901219942
"88","CR245208","IDC3",1390.06319250154,156.321474575734,622.421800590005,622.421800590005,156.321474575734,1390.06319250154,1546.38466707727
"89","CR245208","IDC3NoFC",1386.17774173112,156.321474575734,622.421800590005,622.421800590005,156.321474575734,1386.17774173112,1542.49921630685
"90","CR245208","IDC3ZD",1386.22138200175,156.321474575734,622.421800590005,622.421800590005,156.321474575734,1386.22138200175,1542.54285657748
"91","CR245209","IDC3",654.15181986216,147.820505216912,622.421800590005,622.421800590005,147.820505216912,654.15181986216,801.972325079072
"92","CR245209","IDC3NoFC",615.406316460503,147.820505216912,622.421800590005,622.421800590005,147.820505216912,615.406316460503,763.226821677415
"93","CR245209","IDC3ZD",682.634350393355,147.820505216912,622.421800590005,622.421800590005,147.820505216912,682.634350393355,830.454855610267
"94","CR245210","IDC3",794.36831295006,247.645031827729,622.421800590005,622.421800590005,247.645031827729,794.36831295006,1042.01334477779
"95","CR245210","IDC3NoFC",795.244634288507,247.645031827729,622.421800590005,622.421800590005,247.645031827729,795.244634288507,1042.88966611624
"96","CR245210","IDC3ZD",792.07754491399,247.645031827729,622.421800590005,622.421800590005,247.645031827729,792.07754491399,1039.72257674172
"97","CR246204","IDC3",116.959376552788,837.06827165764,212.887978393785,212.887978393785,837.06827165764,116.959376552788,954.027648210428
"98","CR246204","IDC3NoFC",117.022412240946,837.06827165764,212.887978393785,212.887978393785,837.06827165764,117.022412240946,954.090683898586
"99","CR246204","IDC3ZD",103.765145384368,837.06827165764,212.887978393785,212.887978393785,837.06827165764,103.765145384368,940.833417042008
"100","CR246205","IDC3",99.2346937803049,927.105703507178,622.421800590005,622.421800590005,927.105703507178,99.2346937803049,1026.34039728748
"101","CR246205","IDC3NoFC",99.166174806697,927.105703507178,622.421800590005,622.421800590005,927.105703507178,99.166174806697,1026.27187831388
"102","CR246205","IDC3ZD",99.235000315459,927.105703507178,622.421800590005,622.421800590005,927.105703507178,99.235000315459,1026.34070382264
"103","CR246206","IDC3",207.219733762891,805.547577645381,622.421800590005,622.421800590005,805.547577645381,207.219733762891,1012.76731140827
"104","CR246206","IDC3NoFC",207.207629423952,805.547577645381,622.421800590005,622.421800590005,805.547577645381,207.207629423952,1012.75520706933
"105","CR246206","IDC3ZD",194.460224699885,805.547577645381,622.421800590005,622.421800590005,805.547577645381,194.460224699885,1000.00780234527
"106","CR246207","IDC3",254.959654862019,689.602746094246,622.421800590005,622.421800590005,689.602746094246,254.959654862019,944.562400956265
"107","CR246207","IDC3NoFC",254.845898254461,689.602746094246,622.421800590005,622.421800590005,689.602746094246,254.845898254461,944.448644348707
"108","CR246207","IDC3ZD",255.092490038022,689.602746094246,622.421800590005,622.421800590005,689.602746094246,255.092490038022,944.695236132268
"109","CR246208","IDC3",836.323311857964,268.743656793671,622.421800590005,622.421800590005,268.743656793671,836.323311857964,1105.06696865163
"110","CR246208","IDC3NoFC",796.280294963391,268.743656793671,622.421800590005,622.421800590005,268.743656793671,796.280294963391,1065.02395175706
"111","CR246208","IDC3ZD",962.738673087838,268.743656793671,622.421800590005,622.421800590005,268.743656793671,962.738673087838,1231.48232988151
"112","CR246209","IDC3",1166.14573110539,259.91477023683,622.421800590005,622.421800590005,259.91477023683,1166.14573110539,1426.06050134222
"113","CR246209","IDC3NoFC",1187.45873706168,259.91477023683,622.421800590005,622.421800590005,259.91477023683,1187.45873706168,1447.37350729851
"114","CR246209","IDC3ZD",1162.58039634198,259.91477023683,622.421800590005,622.421800590005,259.91477023683,1162.58039634198,1422.49516657881
"115","CR246210","IDC3",413.633037261594,207.182416489429,622.421800590005,622.421800590005,207.182416489429,413.633037261594,620.815453751023
"116","CR246210","IDC3NoFC",413.694620189453,207.182416489429,622.421800590005,622.421800590005,207.182416489429,413.694620189453,620.877036678882
"117","CR246210","IDC3ZD",382.539359549912,207.182416489429,622.421800590005,622.421800590005,207.182416489429,382.539359549912,589.721776039341
"118","CR247203","IDC3",66.3455667576287,699.329076431024,212.887978393785,212.887978393785,699.329076431024,66.3455667576287,765.674643188653
"119","CR247203","IDC3NoFC",66.2283237132027,699.329076431024,212.887978393785,212.887978393785,699.329076431024,66.2283237132027,765.557400144227
"120","CR247203","IDC3ZD",66.3696539089976,699.329076431024,212.887978393785,212.887978393785,699.329076431024,66.3696539089976,765.698730340022
"121","CR247204","IDC3",103.619885458739,817.254414753823,212.887978393785,212.887978393785,817.254414753823,103.619885458739,920.874300212562
"122","CR247204","IDC3NoFC",93.1043070516257,817.254414753823,212.887978393785,212.887978393785,817.254414753823,93.1043070516257,910.358721805449
"123","CR247204","IDC3ZD",103.404117470982,817.254414753823,212.887978393785,212.887978393785,817.254414753823,103.404117470982,920.658532224805
"124","CR247205","IDC3",734.24671345125,636.875393692757,375.889400542706,375.889400542706,636.875393692757,734.24671345125,1371.12210714401
"125","CR247205","IDC3NoFC",732.084418451064,636.875393692757,375.889400542706,375.889400542706,636.875393692757,732.084418451064,1368.95981214382
"126","CR247205","IDC3ZD",734.247777139211,636.875393692757,375.889400542706,375.889400542706,636.875393692757,734.247777139211,1371.12317083197
"127","CR247206","IDC3",790.974680113002,654.566082026231,375.889400542706,375.889400542706,654.566082026231,790.974680113002,1445.54076213923
"128","CR247206","IDC3NoFC",793.363452408852,654.566082026231,375.889400542706,375.889400542706,654.566082026231,793.363452408852,1447.92953443508
"129","CR247206","IDC3ZD",791.115377752294,654.566082026231,375.889400542706,375.889400542706,654.566082026231,791.115377752294,1445.68145977853
"130","CR247207","IDC3",847.78443133425,639.027920053811,622.421800590005,622.421800590005,639.027920053811,847.78443133425,1486.81235138806
"131","CR247207","IDC3NoFC",850.843009555351,639.027920053811,622.421800590005,622.421800590005,639.027920053811,850.843009555351,1489.87092960916
"132","CR247207","IDC3ZD",847.906763205466,639.027920053811,622.421800590005,622.421800590005,639.027920053811,847.906763205466,1486.93468325928
"133","CR247208","IDC3",890.725364864687,487.420721922667,375.889400542706,375.889400542706,487.420721922667,890.725364864687,1378.14608678735
"134","CR247208","IDC3NoFC",890.720657588485,487.420721922667,375.889400542706,375.889400542706,487.420721922667,890.720657588485,1378.14137951115
"135","CR247208","IDC3ZD",998.693924622968,487.420721922667,375.889400542706,375.889400542706,487.420721922667,998.693924622968,1486.11464654563
"136","CR247209","IDC3",1371.73583496251,277.160435722363,622.421800590005,622.421800590005,277.160435722363,1371.73583496251,1648.89627068487
"137","CR247209","IDC3NoFC",1268.73092417714,277.160435722363,622.421800590005,622.421800590005,277.160435722363,1268.73092417714,1545.8913598995
"138","CR247209","IDC3ZD",1345.83973756674,277.160435722363,622.421800590005,622.421800590005,277.160435722363,1345.83973756674,1623.0001732891
"139","CR247223","IDC3",62.0110433405965,338.649301654525,292.068384526624,292.068384526624,338.649301654525,62.0110433405965,400.660344995121
"140","CR247223","IDC3NoFC",61.4293266385762,338.649301654525,292.068384526624,292.068384526624,338.649301654525,61.4293266385762,400.078628293101
"141","CR247223","IDC3ZD",62.0141184163658,338.649301654525,292.068384526624,292.068384526624,338.649301654525,62.0141184163658,400.663420070891
"142","CR247224","IDC3",212.654460750914,162.366809163715,435.057176554057,435.057176554057,162.366809163715,212.654460750914,375.021269914629
"143","CR247224","IDC3NoFC",212.654460750914,162.366809163715,435.057176554057,435.057176554057,162.366809163715,212.654460750914,375.021269914629
"144","CR247224","IDC3ZD",212.654460750914,162.366809163715,435.057176554057,435.057176554057,162.366809163715,212.654460750914,375.021269914629
"145","CR248203","IDC3",51.7617750959654,672.661478727194,212.887978393785,212.887978393785,672.661478727194,51.7617750959654,724.423253823159
"146","CR248203","IDC3NoFC",51.6644028297134,672.661478727194,212.887978393785,212.887978393785,672.661478727194,51.6644028297134,724.325881556907
"147","CR248203","IDC3ZD",51.7618817369632,672.661478727194,212.887978393785,212.887978393785,672.661478727194,51.7618817369632,724.423360464157
"148","CR248204","IDC3",55.6253227344667,639.993558067861,212.887978393785,212.887978393785,639.993558067861,55.6253227344667,695.618880802328
"149","CR248204","IDC3NoFC",68.0383733280002,639.993558067861,212.887978393785,212.887978393785,639.993558067861,68.0383733280002,708.031931395861
"150","CR248204","IDC3ZD",55.6258319662729,639.993558067861,212.887978393785,212.887978393785,639.993558067861,55.6258319662729,695.619390034134
"151","CR248205","IDC3",577.021431023915,382.997950915267,375.889400542706,375.889400542706,382.997950915267,577.021431023915,960.019381939182
"152","CR248205","IDC3NoFC",574.991153836121,382.997950915267,375.889400542706,375.889400542706,382.997950915267,574.991153836121,957.989104751388
"153","CR248205","IDC3ZD",544.833567062946,382.997950915267,375.889400542706,375.889400542706,382.997950915267,544.833567062946,927.831517978213
"154","CR248206","IDC3",2207.24623997571,240.148878491185,375.889400542706,375.889400542706,240.148878491185,2207.24623997571,2447.39511846689
"155","CR248206","IDC3NoFC",2205.94830652328,240.148878491185,375.889400542706,375.889400542706,240.148878491185,2205.94830652328,2446.09718501446
"156","CR248206","IDC3ZD",2205.44948369781,240.148878491185,375.889400542706,375.889400542706,240.148878491185,2205.44948369781,2445.59836218899
"157","CR248207","IDC3",1877.46308310604,382.149496769495,375.889400542706,375.889400542706,382.149496769495,1877.46308310604,2259.61257987553
"158","CR248207","IDC3NoFC",1875.53765683276,382.149496769495,375.889400542706,375.889400542706,382.149496769495,1875.53765683276,2257.68715360225
"159","CR248207","IDC3ZD",1876.66168625749,382.149496769495,375.889400542706,375.889400542706,382.149496769495,1876.66168625749,2258.81118302698
"160","CR248208","IDC3",984.20027367843,425.426341782722,375.889400542706,375.889400542706,425.426341782722,984.20027367843,1409.62661546115
"161","CR248208","IDC3NoFC",1010.3694410351,425.426341782722,375.889400542706,375.889400542706,425.426341782722,1010.3694410351,1435.79578281782
"162","CR248208","IDC3ZD",988.155721451787,425.426341782722,375.889400542706,375.889400542706,425.426341782722,988.155721451787,1413.58206323451
"163","CR248209","IDC3",1395.1065101967,298.72217095349,375.889400542706,375.889400542706,298.72217095349,1395.1065101967,1693.82868115019
"164","CR248209","IDC3NoFC",1278.44362863798,298.72217095349,375.889400542706,375.889400542706,298.72217095349,1278.44362863798,1577.16579959147
"165","CR248209","IDC3ZD",1395.08604350933,298.72217095349,375.889400542706,375.889400542706,298.72217095349,1395.08604350933,1693.80821446282
"166","CR248210","IDC3",434.919230518104,97.7165276473,250.88297181284,250.88297181284,97.7165276473,434.919230518104,532.635758165404
"167","CR248210","IDC3NoFC",434.91921791121,97.7165276473,250.88297181284,250.88297181284,97.7165276473,434.91921791121,532.63574555851
"168","CR248210","IDC3ZD",433.509175606164,97.7165276473,250.88297181284,250.88297181284,97.7165276473,433.509175606164,531.225703253464
"169","CR248222","IDC3",242.23824211145,178.101192803676,435.057176554057,435.057176554057,178.101192803676,242.23824211145,420.339434915126
"170","CR248222","IDC3NoFC",228.268949622509,178.101192803676,435.057176554057,435.057176554057,178.101192803676,228.268949622509,406.370142426185
"171","CR248222","IDC3ZD",242.465639519521,178.101192803676,435.057176554057,435.057176554057,178.101192803676,242.465639519521,420.566832323197
"172","CR248223","IDC3",307.330631978873,131.227328843717,435.057176554057,435.057176554057,131.227328843717,307.330631978873,438.55796082259
"173","CR248223","IDC3NoFC",307.330235856826,131.227328843717,435.057176554057,435.057176554057,131.227328843717,307.330235856826,438.557564700543
"174","CR248223","IDC3ZD",313.264584524669,131.227328843717,435.057176554057,435.057176554057,131.227328843717,313.264584524669,444.491913368386
"175","CR249201","IDC3",250.417967708611,364.49512617551,338.474483359057,338.474483359057,364.49512617551,250.417967708611,614.913093884121
"176","CR249201","IDC3NoFC",250.414335284191,364.49512617551,338.474483359057,338.474483359057,364.49512617551,250.414335284191,614.909461459701
"177","CR249201","IDC3ZD",250.435058945115,364.49512617551,338.474483359057,338.474483359057,364.49512617551,250.435058945115,614.930185120625
"178","CR249202","IDC3",31.2761543849625,386.909464530541,338.474483359057,338.474483359057,386.909464530541,31.2761543849625,418.185618915504
"179","CR249202","IDC3NoFC",31.2680621692656,386.909464530541,338.474483359057,338.474483359057,386.909464530541,31.2680621692656,418.177526699807
"180","CR249202","IDC3ZD",31.0148806125901,386.909464530541,338.474483359057,338.474483359057,386.909464530541,31.0148806125901,417.924345143131
"181","CR249203","IDC3",192.865254200519,638.617508618447,338.474483359057,338.474483359057,638.617508618447,192.865254200519,831.482762818966
"182","CR249203","IDC3NoFC",201.292693839165,638.617508618447,338.474483359057,338.474483359057,638.617508618447,201.292693839165,839.910202457612
"183","CR249203","IDC3ZD",192.901560149975,638.617508618447,338.474483359057,338.474483359057,638.617508618447,192.901560149975,831.519068768422
"184","CR249204","IDC3",1439.16069575987,393.212084382733,375.889400542706,375.889400542706,393.212084382733,1439.16069575987,1832.3727801426
"185","CR249204","IDC3NoFC",1438.88698128357,393.212084382733,375.889400542706,375.889400542706,393.212084382733,1438.88698128357,1832.0990656663
"186","CR249204","IDC3ZD",1437.84768763406,393.212084382733,375.889400542706,375.889400542706,393.212084382733,1437.84768763406,1831.05977201679
"187","CR249205","IDC3",2249.8726307566,251.438209936494,375.889400542706,375.889400542706,251.438209936494,2249.8726307566,2501.31084069309
"188","CR249205","IDC3NoFC",2251.34035150436,251.438209936494,375.889400542706,375.889400542706,251.438209936494,2251.34035150436,2502.77856144085
"189","CR249205","IDC3ZD",2251.05673572045,251.438209936494,375.889400542706,375.889400542706,251.438209936494,2251.05673572045,2502.49494565694
"190","CR249206","IDC3",2136.27384269293,141.936028114856,375.889400542706,375.889400542706,141.936028114856,2136.27384269293,2278.20987080779
"191","CR249206","IDC3NoFC",2136.27384269293,141.936028114856,375.889400542706,375.889400542706,141.936028114856,2136.27384269293,2278.20987080779
"192","CR249206","IDC3ZD",2136.27384269293,141.936028114856,375.889400542706,375.889400542706,141.936028114856,2136.27384269293,2278.20987080779
"193","CR249207","IDC3",1792.95283579775,258.157015300032,375.889400542706,375.889400542706,258.157015300032,1792.95283579775,2051.10985109778
"194","CR249207","IDC3NoFC",1786.0862229305,258.157015300032,375.889400542706,375.889400542706,258.157015300032,1786.0862229305,2044.24323823053
"195","CR249207","IDC3ZD",1792.95283579775,258.157015300032,375.889400542706,375.889400542706,258.157015300032,1792.95283579775,2051.10985109778
"196","CR249208","IDC3",1223.14004400386,303.666341917742,375.889400542706,375.889400542706,303.666341917742,1223.14004400386,1526.8063859216
"197","CR249208","IDC3NoFC",1224.71853509364,303.666341917742,375.889400542706,375.889400542706,303.666341917742,1224.71853509364,1528.38487701138
"198","CR249208","IDC3ZD",1223.31246200164,303.666341917742,375.889400542706,375.889400542706,303.666341917742,1223.31246200164,1526.97880391938
"199","CR249209","IDC3",579.273308776804,255.292617206059,375.889400542706,375.889400542706,255.292617206059,579.273308776804,834.565925982863
"200","CR249209","IDC3NoFC",579.878584727607,255.292617206059,375.889400542706,375.889400542706,255.292617206059,579.878584727607,835.171201933666
"201","CR249209","IDC3ZD",578.745863293258,255.292617206059,375.889400542706,375.889400542706,255.292617206059,578.745863293258,834.038480499317
"202","CR249210","IDC3",93.8861770154651,112.560805244368,250.88297181284,250.88297181284,112.560805244368,93.8861770154651,206.446982259833
"203","CR249210","IDC3NoFC",88.1972996837218,112.560805244368,250.88297181284,250.88297181284,112.560805244368,88.1972996837218,200.75810492809
"204","CR249210","IDC3ZD",93.8879942256032,112.560805244368,250.88297181284,250.88297181284,112.560805244368,93.8879942256032,206.448799469971
"205","CR249211","IDC3",96.1709911380649,135.375506541416,250.88297181284,250.88297181284,135.375506541416,96.1709911380649,231.546497679481
"206","CR249211","IDC3NoFC",96.3992006357496,135.375506541416,250.88297181284,250.88297181284,135.375506541416,96.3992006357496,231.774707177166
"207","CR249211","IDC3ZD",93.3530193481894,135.375506541416,250.88297181284,250.88297181284,135.375506541416,93.3530193481894,228.728525889605
"208","CR249223","IDC3",810.287613881599,164.96948721236,435.057176554057,435.057176554057,164.96948721236,810.287613881599,975.257101093959
"209","CR249223","IDC3NoFC",810.287613881599,164.96948721236,435.057176554057,435.057176554057,164.96948721236,810.287613881599,975.257101093959
"210","CR249223","IDC3ZD",798.703764452782,164.96948721236,435.057176554057,435.057176554057,164.96948721236,798.703764452782,963.673251665142
"211","CR249224","IDC3",1016.06085527427,139.832102456441,995.700858073386,995.700858073386,139.832102456441,1016.06085527427,1155.89295773071
"212","CR249224","IDC3NoFC",1016.06085527427,139.832102456441,995.700858073386,995.700858073386,139.832102456441,1016.06085527427,1155.89295773071
"213","CR249224","IDC3ZD",1016.06085527427,139.832102456441,995.700858073386,995.700858073386,139.832102456441,1016.06085527427,1155.89295773071
"214","CR250202","IDC3",60.7268764509692,312.165991452771,338.474483359057,338.474483359057,312.165991452771,60.7268764509692,372.89286790374
"215","CR250202","IDC3NoFC",60.7066890750868,312.165991452771,338.474483359057,338.474483359057,312.165991452771,60.7066890750868,372.872680527858
"216","CR250202","IDC3ZD",61.1698111442736,312.165991452771,338.474483359057,338.474483359057,312.165991452771,61.1698111442736,373.335802597045
"217","CR250203","IDC3",126.233857370944,807.916636629518,338.474483359057,338.474483359057,807.916636629518,126.233857370944,934.150494000462
"218","CR250203","IDC3NoFC",144.402677673134,807.916636629518,338.474483359057,338.474483359057,807.916636629518,144.402677673134,952.319314302652
"219","CR250203","IDC3ZD",96.4503404523742,807.916636629518,338.474483359057,338.474483359057,807.916636629518,96.4503404523742,904.366977081892
"220","CR250204","IDC3",621.983161960723,565.784454358473,375.889400542706,375.889400542706,565.784454358473,621.983161960723,1187.7676163192
"221","CR250204","IDC3NoFC",724.392323395684,565.784454358473,375.889400542706,375.889400542706,565.784454358473,724.392323395684,1290.17677775416
"222","CR250204","IDC3ZD",620.656078731771,565.784454358473,375.889400542706,375.889400542706,565.784454358473,620.656078731771,1186.44053309024
"223","CR250205","IDC3",543.726764952734,517.824922461993,375.889400542706,375.889400542706,517.824922461993,543.726764952734,1061.55168741473
"224","CR250205","IDC3NoFC",558.472256821873,517.824922461993,375.889400542706,375.889400542706,517.824922461993,558.472256821873,1076.29717928387
"225","CR250205","IDC3ZD",543.726764952734,517.824922461993,375.889400542706,375.889400542706,517.824922461993,543.726764952734,1061.55168741473
"226","CR250206","IDC3",831.458162465898,585.842170068639,375.889400542706,375.889400542706,585.842170068639,831.458162465898,1417.30033253454
"227","CR250206","IDC3NoFC",836.162918571373,585.842170068639,375.889400542706,375.889400542706,585.842170068639,836.162918571373,1422.00508864001
"228","CR250206","IDC3ZD",831.458162465898,585.842170068639,375.889400542706,375.889400542706,585.842170068639,831.458162465898,1417.30033253454
"229","CR250207","IDC3",1180.07787826756,320.783749496719,375.889400542706,375.889400542706,320.783749496719,1180.07787826756,1500.86162776428
"230","CR250207","IDC3NoFC",1180.07787826756,320.783749496719,375.889400542706,375.889400542706,320.783749496719,1180.07787826756,1500.86162776428
"231","CR250207","IDC3ZD",1180.07787826756,320.783749496719,375.889400542706,375.889400542706,320.783749496719,1180.07787826756,1500.86162776428
"232","CR250208","IDC3",291.999047183145,344.296204199478,375.889400542706,375.889400542706,344.296204199478,291.999047183145,636.295251382623
"233","CR250208","IDC3NoFC",291.988307982495,344.296204199478,375.889400542706,375.889400542706,344.296204199478,291.988307982495,636.284512181973
"234","CR250208","IDC3ZD",306.681979458481,344.296204199478,375.889400542706,375.889400542706,344.296204199478,306.681979458481,650.978183657959
"235","CR250209","IDC3",69.2486452088018,139.495745419651,375.889400542706,375.889400542706,139.495745419651,69.2486452088018,208.744390628453
"236","CR250209","IDC3NoFC",69.2123397508529,139.495745419651,375.889400542706,375.889400542706,139.495745419651,69.2123397508529,208.708085170504
"237","CR250209","IDC3ZD",68.655665308487,139.495745419651,375.889400542706,375.889400542706,139.495745419651,68.655665308487,208.151410728138
"238","CR250211","IDC3",1014.3862029912,131.610759077749,250.88297181284,250.88297181284,131.610759077749,1014.3862029912,1145.99696206895
"239","CR250211","IDC3NoFC",1014.3862029912,131.610759077749,250.88297181284,250.88297181284,131.610759077749,1014.3862029912,1145.99696206895
"240","CR250211","IDC3ZD",1014.21781752487,131.610759077749,250.88297181284,250.88297181284,131.610759077749,1014.21781752487,1145.82857660262
"241","CR250212","IDC3",1321.77828755475,130.452082275542,362.547647128381,362.547647128381,130.452082275542,1321.77828755475,1452.23036983029
"242","CR250212","IDC3NoFC",1331.917687814,130.452082275542,362.547647128381,362.547647128381,130.452082275542,1331.917687814,1462.36977008954
"243","CR250212","IDC3ZD",1318.3572326469,130.452082275542,362.547647128381,362.547647128381,130.452082275542,1318.3572326469,1448.80931492244
"244","CR250213","IDC3",468.475125634694,137.007222248001,250.88297181284,250.88297181284,137.007222248001,468.475125634694,605.482347882695
"245","CR250213","IDC3NoFC",490.603157207623,137.007222248001,250.88297181284,250.88297181284,137.007222248001,490.603157207623,627.610379455624
"246","CR250213","IDC3ZD",460.19528807794,137.007222248001,250.88297181284,250.88297181284,137.007222248001,460.19528807794,597.202510325941
"247","CR250222","IDC3",450.048888891166,138.950810021762,744.527848142843,744.527848142843,138.950810021762,450.048888891166,588.999698912928
"248","CR250222","IDC3NoFC",458.393565260981,138.950810021762,744.527848142843,744.527848142843,138.950810021762,458.393565260981,597.344375282743
"249","CR250222","IDC3ZD",447.193053395825,138.950810021762,744.527848142843,744.527848142843,138.950810021762,447.193053395825,586.143863417587
"250","CR250223","IDC3",1020.49580028095,89.5758917130478,995.700858073386,995.700858073386,89.5758917130478,1020.49580028095,1110.071691994
"251","CR250223","IDC3NoFC",1020.49580028095,89.5758917130478,995.700858073386,995.700858073386,89.5758917130478,1020.49580028095,1110.071691994
"252","CR250223","IDC3ZD",1020.12541847831,89.5758917130478,995.700858073386,995.700858073386,89.5758917130478,1020.12541847831,1109.70131019136
"253","CR250224","IDC3",1026.12315454932,95.2363075057019,995.700858073386,995.700858073386,95.2363075057019,1026.12315454932,1121.35946205502
